arxiv_id,title,date,abstract
2510.01992,Quantum dissipative effects for a real scalar field coupled to a   dynamical Neumann surface in d+1 dimensions,2025-10-02T13:13:42Z,"We study dissipative effects for a system consisting of a massless real scalar field satisfying Neumann boundary conditions on a space and time-dependent surface, in d+1 dimensions. We focus on the comparison of the results for this system with the ones corresponding to Dirichlet conditions, and the same surface space-time geometry. We show that, in d=1, the effects are equal up to second order for rather arbitrary surfaces, and up to fourth order for wavelike surfaces. For d>1, we find general expressions for their difference."
2510.01983,Digital quantum simulation of many-body localization crossover in a   disordered kicked Ising model,2025-10-02T12:57:19Z,"Simulating nonequilibrium dynamics of quantum many-body systems is one of the most promising applications of quantum computers. However, a faithful digital quantum simulation of the Hamiltonian evolution is very challenging in the present noisy quantum devices. Instead, nonequilibrium dynamics under the Floquet evolution realized by the Trotter decomposition of the Hamiltonian evolution with a large Trotter step size is considered to be a suitable problem for simulating in the present or near-term quantum devices. In this work, we propose simulating the many-body localization crossover as such a nonequilibrium problem in the disordered Floquet many-body systems. As a demonstration, we simulate the many-body localization crossover in a disordered kicked Ising model on a heavy-hex lattice using $60$ qubits from $156$ qubits available in the IBM Heron r2 superconducting qubit device named ibm\_fez. We compute out-of-time-ordered correlators as an indicator of the many-body localization crossover. From the late-time behavior of out-of-time-ordered correlators, we locate the quantum chaotic and many-body localized regimes as a function of the disorder strength. The validity of the results is confirmed by comparing two independent error mitigation methods, that is, the operator renormalization method and zero-noise extrapolation."
2510.01953,Formal Framework for Quantum Advantage,2025-10-02T12:22:54Z,"Motivated by notions of quantum heuristics and by average-case rather than worst-case algorithmic analysis, we define quantum computational advantage in terms of individual problem instances. Inspired by the classical notions of Kolmogorov complexity and instance complexity, we define their quantum versions. This allows us to define queasy instances of computational problems, like e.g. Satisfiability and Factoring, as those whose quantum instance complexity is significantly smaller than their classical instance complexity. These instances indicate quantum advantage: they are easy to solve on a quantum computer, but classical algorithms struggle (they feel queasy). Via a reduction from Factoring, we prove the existence of queasy Satisfiability instances; specifically, these instances are maximally queasy (under reasonable complexity-theoretic assumptions). Further, we show that there is exponential algorithmic utility in the queasiness of a quantum algorithm. This formal framework serves as a beacon that guides the hunt for quantum advantage in practice, and moreover, because its focus lies on single instances, it can lead to new ways of designing quantum algorithms."
2510.01951,Maximum heralding probabilities of non-classical state generation from   two-mode Gaussian state via photon counting measurements,2025-10-02T12:21:18Z,"Highly non-classical states of light - such as the approximate Gottesman-Kitaev-Preskill states or cat-like states - can be generated from experimentally accessible Gaussian states via photon counting measurements on selected modes, conditioned on specific outcomes of these heralding events. A simplest yet important example of this approach involves performing photon number measurements on one mode of a two-mode entangled Gaussian state. The heralding probability of this scheme is a key figure of merit, as it determines the generation rate of the targeted non-classical state. In this work we show that the maximum heralding probability for the two-mode setting can be calculated analytically, and we investigate its dependence on the number of detected photons n. Our results show that the number of required experimental trials scales only polynomially with n. Generation of highly complex optical quantum states with high stellar rank is thus practically feasible in this setting, given access to sufficiently strong squeezing."
2510.01923,The Constant Speed Schedule for Adiabatic State Preparation: Towards   Quadratic Speedup without Prior Spectral Knowledge,2025-10-02T11:39:35Z,"The efficiency of adiabatic quantum evolution is governed by the adiabatic evolution time, \(T\), which depends on the minimum energy gap, \(\Delta\). For a generic schedule, \(T\) typically scales as \(\Delta^{-2}\), whereas the rigorous lower bound is \(\mathcal{O}(\Delta^{-1})\). This indicates the potential for a quadratic speedup through the adiabatic schedule construction. Here, we introduce the constant speed schedule, which traverses the adiabatic path of the eigenstate at a uniform rate. We first show that this approach reduces the scaling of the upper bound of the required evolution time by one order in \(1/\Delta\). We then provide a segmented constant speed schedule protocol, in which path segment lengths are computed from eigenstate overlaps along the adiabatic evolution. By relying on the overlaps on the fly, our method eliminates the need for prior spectral knowledge. We test our algorithm numerically on the adiabatic unstructured search, the N$_2$ molecule, and the [2Fe-2S] cluster. In our numerical experiments, the method achieves the optimal \(1/\Delta\) scaling in a small gap region, thereby demonstrating a quadratic speedup over the standard linear schedule."
2510.01918,Hybrid Quantum-Classical Walks for Graph Representation Learning in   Community Detection,2025-10-02T11:35:17Z,"Graph Representation Learning (GRL) has emerged as a cornerstone technique for analysing complex, networked data across diverse domains, including biological systems, social networks, and data analysis. Traditional GRL methods often struggle to capture intricate relationships within complex graphs, particularly those exhibiting non-trivial structural properties such as power-law distributions or hierarchical structures. This paper introduces a novel quantum-inspired algorithm for GRL, utilizing hybrid Quantum-Classical Walks to overcome these limitations. Our approach combines the benefits of both quantum and classical dynamics, allowing the walker to simultaneously explore both highly local and far-reaching connections within the graph. Preliminary results for a case study in network community detection shows that this hybrid dynamic enables the algorithm to adapt effectively to complex graph topologies, offering a robust and versatile solution for GRL tasks."
2510.01900,Temporal Pulse Origins in Atom Interferometric Quantum Sensors,2025-10-02T11:13:03Z,"Quantum sensors based upon atom interferometry typically rely on radio-frequency or optical pulses to coherently manipulate atomic states and make precise measurements of inertial and gravitational effects. An advantage of these sensors over their classical counterparts is often said to be that their measurement scale factor is precisely known and highly stable. However, in practice the finite pulse duration makes the sensor scale factor dependent upon the pulse shape and sensitive to variations in control field intensity, frequency, and atomic velocity. Here, we explore the concept of a temporal pulse origin in atom interferometry, where the inertial phase response of any pulse can be parameterized using a single point in time. We show that the temporal origin permits a simple determination of the measurement scale factor and its stability against environmental perturbations. Moreover, the temporal origin can be treated as a tunable parameter in the design of tailored sequences of shaped pulses to enhance scale factor stability and minimize systematic errors. We demonstrate through simulations that this approach to pulse design can reduce overall sequence durations while increasing robustness to realistic fluctuations in control field amplitude. Our results show that the temporal pulse origin explains a broad class of systematic errors in existing devices and enables the design of short, robust pulses which we expect will improve the performance of current and next-generation interferometric quantum sensors."
2510.01890,Folding lattice proteins confined on minimal grids using a   quantum-inspired encoding,2025-10-02T10:58:31Z,"Steric clashes pose a challenge when exploring dense protein systems using conventional explicit-chain methods. A minimal example is a single lattice protein confined on a minimal grid, with no free sites. Finding its minimum energy is a hard optimization problem, withsimilarities to scheduling problems. It can be recast as a quadratic unconstrained binary optimization (QUBO) problem amenable to classical and quantum approaches. We show that this problem in its QUBO form can be swiftly and consistently solved for chain length 48, using either classical simulated annealing or hybrid quantum-classical annealing on a D-Wave system. In fact, the latter computations required about 10 seconds. We also test linear and quadratic programming methods, which work well for a lattice gas but struggle with chain constraints. All methods are benchmarked against exact results obtained from exhaustive structure enumeration, at a high computational cost."
2510.01888,Counterfactual quantum measurements,2025-10-02T10:55:15Z,"Counterfactual reasoning plays a crucial role in exploring hypothetical scenarios, by comparing some consequent under conditions identical except as results from a differing antecedent. David Lewis' well-known analysis evaluates counterfactuals using a hierarchy of desiderata. These were, however, built upon a deterministic classical framework, and whether it could be generalized to indeterministic quantum theory has been an open question. In this Letter, we propose a formalism for quantum counterfactuals in which antecedents are measurement settings. Unlike other approaches, it non-trivially answers questions like: ""Given that my photon-detector, observing an atom's fluorescence, clicked at a certain time, what would I have seen using a field-quadrature detector instead?"""
2510.02412,"Comment on Marek Czachor article entitled ""On Relativity of Quantumness   as Implied by Relativity of Arithmetic and Probability""",2025-10-02T10:52:48Z,"Czachor's model of hierarchical arithmetics begins with a valid formal premise but fixes the key probability mapping g by importing the Born rule and Fubini-Study metric from standard quantum mechanics, where Born probabilities are Kolmogorov within a fixed measurement context. This g is then applied in a non-Newtonian hidden-variable setting, producing a hybrid framework whose agreement with quantum correlations is built in by design, not derived from new physics, and thus does not constitute a genuine counterexample to Bell's theorem"
2510.01837,Purcell-enhanced single-photon generation from CsPbBr$_3$ quantum dots   in in-situ selected Laguerre-Gaussian modes,2025-10-02T09:33:24Z,"Single photons in Laguerre-Gaussian (LG) beams, which carry orbital angular momentum (OAM), could enable more robust and efficient photonic quantum communication and information processing, as well as enhanced sensitivity in quantum metrology and imaging. However, as most implementations are indirect or require additional mode-shaping elements, direct generation of single photons with OAM has received growing interest. Colloidal lead halide perovskite quantum dots (QDs) have recently emerged as a versatile material that can produce indistinguishable single photons quasi-deterministically at high rate. Here, we integrate single CsPbBr$_3$ QDs into an open Fabry-Perot microcavity with a nanofabricated Gaussian-shaped deformation, demonstrating Purcell-enhanced single-photon generation into individual cavity modes with up to 18.1 $\pm$ 0.2 times accelerated decay, down to tens of picoseconds. By in-situ tuning of the cavity resonance, we can selectively couple a single QD to different LG modes carrying OAM and observe the spatial patterns of the generated single-photon beams emitted from the cavity. Our findings open the door to high photon rate sources that directly generate single-photon LG beams for advanced quantum photonic applications."
2510.01836,Hybrid biphoton spectrometer for time-resolved quantum spectroscopy   across visible and near-infrared regions,2025-10-02T09:32:34Z,"Joint spectral measurements are a powerful tool for characterising biphoton spectral correlation, which is crucial for quantum information and communication technologies. In these applications, highly pure biphoton states are essential in any time- and frequency-mode, often obviating the need for time-resolved measurements. Conversely, spectroscopy utilising entangled photon pairs is gaining significant attention for its ability to unveil molecular dynamics, a field that critically demands time-resolved capabilities. Here, we introduce a novel methodology for capturing a biphoton spectrum that comprises visible and near-infrared photons, resulting in a three-fold non-degenerate joint spectrum. Our system employs two non-scanning spectrographs: a fibre spectrograph for near-infrared photons and a delay-line-anode single-photon imager for visible photons. We successfully measure the joint spectral intensity by leveraging a time-tagging acquisition strategy. Furthermore, our approach uniquely enables time-resolved joint spectral measurements with a temporal resolution of approximately 150 ps. This methodology bridges the gap between the requirements for pure biphoton states and the need for dynamic insights in quantum spectroscopy."
2510.01820,Topological Hall effect in nonlinear optics,2025-10-02T09:06:41Z,We present an experimental evidence of \emph{topological} Hall-effect in an all-optical third-order nonlinear optical process via spatial symmetry-breaking in pseudo-spin textures created by a spatially-structured pump laser beam. The experimental configuration consists of a moderately-focused pump laser beam undergoing a parametric interaction with an organic solvent (toluene) and an off-resonant laser beam probes the non-trivial spatial magnetization textures created by the pump beam. The phase-profile of the transmitted probe beam is extracted using phase-retrieval algorithms for ascertaining the topological charge which is shown to be consistent with the estimation of Berry's curvature that we obtain via paraxial approximation-based modeling of third-order nonlinear interaction.
2510.01819,"Three-Dimensional Niobium Coaxial Cavity with $\sim0.1\,$second Lifetime",2025-10-02T09:05:52Z,"We report on the internal quality factor of a three-dimensional niobium quarter-wave coaxial cavity, with mid-temperature annealing, exhibiting $Q_{\rm int} \gtrsim 3\times10^9$ at the single-photon level below 20\,mK, which corresponds to an internal photon lifetime of $\tau_{\rm int}\sim90\,\mathrm{ms}$. Moreover, $Q_{\rm int}$ of the mid-temperature annealed cavities remains almost unchanged even after several cooldown cycles and air exposure. These results suggest that stable low-loss niobium oxides might be formed by mid-temperature annealing on the surface of three-dimensional niobium cavity. This surface treatment could be applicable to the fabrication of 2D superconducting circuits and help improve the lifetime of Nb-based superconducting qubits."
2510.01816,Background Suppression in Quantum Sensing of Dark Matter via $W$ State   Projection,2025-10-02T09:01:09Z,"We show that measuring dark matter signal by projecting quantum sensors in the collective excited state can highly suppress the non-collective noise background, hence improving the sensitivity significantly. We trace the evolution of the sensors' state in the presence of both dark matter effect and sensors' decoherence effects, optimizing the protocol execution time, and show that the suppression of background by a factor equal to the number of sensors is possible. This method does not require the entanglement of sensors during the signal accumulation time, hence circumventing the difficulty of maintaining the lifetime of the entangled state that is present in other enhancement proposals. This protocol is also general regarding the type of qubit sensors."
2510.01797,From quantum feature maps to quantum reservoir computing: perspectives   and applications,2025-10-02T08:38:16Z,"We explore the interplay between two emerging paradigms: reservoir computing and quantum computing. We observe how quantum systems featuring beyond-classical correlations and vast computational spaces can serve as non-trivial, experimentally viable reservoirs for typical tasks in machine learning. With a focus on neutral atom quantum processing units, we describe and exemplify a novel quantum reservoir computing (QRC) workflow. We conclude exploratively discussing the main challenges ahead, whilst arguing how QRC can offer a natural candidate to push forward reservoir computing applications."
2510.01786,Tunable Wigner Molecules in a Germanium Quantum Dot,2025-10-02T08:25:41Z,"The interplay between Coulomb interactions and kinetic energy underlies many exotic phases in condensed matter physics. In a two-dimensional electronic system, If Coulomb interaction dominates over kinetic energy, electrons condense into a crystalline phase which is referred as Wigner crystal. This ordered state manifests as Wigner molecule for few electrons at the microscopic scale. Observation of Wigner molecules has been reported in quantum dot and moire superlattice systems. Here we demonstrate hole Wigner molecules can be formed in a gate-defined germanium quantum dot with high tunability. By varying voltages applied to the quantum dot device, we can precisely tune the hole density by either changing the hole occupancy or the quantum dot size. For densities smaller than a certain critical value, Coulomb interaction localizes individual holes into ordered lattice sites, forming a Wigner molecule. By increasing the densities, melting process from a Wigner molecule to Fermi liquid-like particles is observed. An intermediate configuration which indicates the coexistence of ordered structure and disordered structure can be formed within a narrow effective density range. Our results provide a new platform for further exploration of the microscopic feature of strong correlated physics and open an avenue to exploit the application of Wigner molecules for quantum information in a very promising spin qubit platform."
2510.01775,Self-Sustained Oscillations of a Nonlinear Optomechanical System in the   Low-Excitation Regime,2025-10-02T08:05:42Z,"Manifesting across all time, mass and length scales, nonlinearities lie at the core of numerous physical phenomena. Next-generation quantum applications, such as quantum sensing, require the combination of nonlinearity with non-classical correlations. This necessitates the search for an experimental platform which enables a nonlinear response at ultra-low excitation levels in a system with practical sensing potential and quantum compatibility. Here, we report the observation and theoretical modeling of nonlinear dynamics in a mechanical system driven at the single-excitation level. We achieve this using a cavity-optomechanical platform with large single-photon coupling rates and a nonlinear microwave resonator. Specifically, the large Kerr nonlinearity of our superconducting microwave circuit reduces the threshold for the observation of nonlinear dynamics by four orders of magnitude, making this regime experimentally accessible at the few-photon level. The parameter-based quantitative predicative power of the theoretical description underlines our deep understanding of the physics involved and that this device concept paves the way for experiments with non-classical microwave drive schemes."
2510.01756,Emergence and localization of exceptional points in an exactly solvable   toy model,2025-10-02T07:43:19Z,"The most elementary non-Hermitian quantum square-well problem with real spectrum is considered. The Schroedinger equation is required discrete and endowed with PT-symmetric Robin (i.e., two-parametric) boundary conditions. Some of the rather enigmatic aspects of impact of the variability of the parameters on the emergence of the Kato's exceptional-point (EP) singularities is clarified. In particular, the current puzzle of the apparent absence of the EP degeneracies at the odd-matrix dimensions in certain simplified one-parametric cases is explained. A not quite expected existence of a multi-band spectral structure in another simplified one-parametric family of models is also revealed."
2510.01731,Extracting the photon indistinguishability error from measurable quantum   observables,2025-10-02T07:15:43Z,"We present a method to extract the photon indistinguishability error from Hong-Ou-Mandel interference measurements, accounting for the combined effects of loss and multiphoton noise that contaminate the single-photon Hilbert space. Our analysis resolves apparent inconsistencies in previous interpretations of such measurements. The reported method applies to a wide range of single-photon sources, including quantum dots."
2510.01710,Benchmarking Quantum Simulation Methods,2025-10-02T06:35:57Z,"Quantum Phase Estimation (QPE) is a cornerstone algorithm for fault-tolerant quantum computation, especially for electronic structure calculations of chemical systems. To accommodate the diverse characteristics of quantum chemical systems, numerous variants of QPE have been developed, each with distinct qubit and gate cost implications. In this paper, we quantify the impact of three key parameters on the overall quantum resource costs for the QPE algorithm: the choice between trotterization and qubitization, the use of molecular orbitals versus plane-wave basis-sets, and the selection of the fermion-to-qubit encoding scheme. From this, we establish clear performance trade-offs and delineate specific parameter regimes that minimize resource costs for relevant molecular systems. When performing phase estimation on large molecules in the fault-tolerant setting, we found the first-quantized qubitization circuit using the plane-wave basis to be the most efficient, with a gate cost scaling of $\tilde{\mathcal{O}}([N^{4/3}M^{2/3}+N^{8/3}M^{1/3}]/\varepsilon)$ for a system of $N$ electrons and $M$ orbitals, which is the best known scaling to date. On the other hand, when only noisy intermediate-scale or near-term fault-tolerant systems are available, the phase estimation of small molecules can be performed with gate cost of $\mathcal{O}(M^{7}/\varepsilon^{2})$ via trotterization in the MO basis. Furthermore, we provide numerical estimations of qubit and T gate costs required to perform QPE for several real-world molecular systems under these different parameter choices."
2510.01657,Exponential Quantum Advantage for Message Complexity in Distributed   Algorithms,2025-10-02T04:28:54Z,"We investigate how much quantum distributed algorithms can outperform classical distributed algorithms with respect to the message complexity (the overall amount of communication used by the algorithm). Recently, Dufoulon, Magniez and Pandurangan (PODC 2025) have shown a polynomial quantum advantage for several tasks such as leader election and agreement. In this paper, we show an exponential quantum advantage for a fundamental task: routing information between two specified nodes of a network. We prove that for the family of ``welded trees"" introduced in the seminal work by Childs, Cleve, Deotto, Farhi, Gutmann and Spielman (STOC 2003), there exists a quantum distributed algorithm that transfers messages from the entrance of the graph to the exit with message complexity exponentially smaller than any classical algorithm. Our quantum algorithm is based on the recent ""succinct"" implementation of quantum walks over the welded trees by Li, Li and Luo (SODA 2024). Our classical lower bound is obtained by ``lifting'' the lower bound from Childs, Cleve, Deotto, Farhi, Gutmann and Spielman (STOC 2003) from query complexity to message complexity."
2510.01633,Entanglement distribution via satellite: an evaluation of competing   protocols assuming realistic free-space optical channels,2025-10-02T03:25:22Z,"A key technical requirement of any future quantum network is the ability to distribute quantum-entangled resources between two spatially separated points at a high rate and high fidelity. Entanglement distribution protocols based on satellite platforms, which transmit and receive quantum resources directly via free-space optical propagation, are therefore excellent candidates for quantum networking, since the geometry and loss characteristics of satellite networks feasibly allow for up to continental-scale ($\sim10^3$ km) over-the-horizon communication without the infrastructure, cost, or losses associated with equivalent fibre-optic networks. In this work, we explore two network topologies commonly associated with quantum networks - entanglement distribution between two satellites in low-Earth orbit mediated by a third satellite and entanglement distribution between two ground stations mediated by a satellite in low-Earth orbit, and two entanglement distribution schemes - one where the central satellite is used as a relay, and the other where the central satellite is used to generate and distribute the entangled resource directly. We compute a bound on the rate of distribution of distillable entanglement achieved by each protocol in each network topology as a function of the network channels for both single-rail discrete- (DV) and continuous-variable (CV) resources and use or non-use of probabilistic noiseless linear quantum amplification (NLA). In the case of atmospheric channels we take into account the turbulent and optical properties of the free-space propagation. We determine that for the triple-satellite network configuration, the optimal strategy is to perform a distributed NLA scheme in either CV or DV, and for the ground-satellite-ground network the optimal strategy is to distribute a DV resource via the central satellite."
2510.01628,Intrinsic Heisenberg-type lower bounds on spacelike hypersurfaces in   general relativity,2025-10-02T03:19:11Z,"We prove a coordinate- and foliation-independent Heisenberg-type lower bound for quantum states strictly localized in geodesic balls of radius $r$ on spacelike hypersurfaces of arbitrary spacetimes (with matter and a cosmological constant). The estimate depends only on the induced Riemannian geometry of the slice; it is independent of the lapse, shift, and extrinsic curvature, and controls the canonical momentum variance/uncertainty $\sigma_p$ by the first Dirichlet eigenvalue of the Laplace-Beltrami operator (Theorem). On weakly mean-convex balls we obtain the universal product inequality $\sigma_p\,r \ge \hbar/2$, whose constant is optimal and never attained (Corollary). This result abstracts and extends the framework recently introduced for black-hole slices in [10]."
2510.01626,Classification of Thouless pumps with non-invertible symmetries and   implications for Floquet phases,2025-10-02T03:06:10Z,"We study symmetry preserving adiabatic and Floquet dynamics of one-dimensional systems. Using quasiadiabatic evolution, we establish a correspondence between adiabatic cycles and invertible defects generated by spatially truncated Thouless pump operators. Employing the classification of gapped phases by module categories, we show that the Thouless pumps are classified by the group of autoequivalences of the module category. We then explicitly construct Thouless pump operators for minimal lattice models with $\text{Vec}_G$, Rep($G$), and Rep($H$) symmetries, and show how the Thouless pump operators have the group structure of autoequivalences. The Thouless pump operators, together with Hamiltonians with gapped ground states, are then used to construct Floquet drives. An analytic solution for the Floquet phase diagram characterized by winding numbers is constructed when the Floquet drives obey an Onsager algebra. Our approach points the way to a general connection between distinct Thouless pumps and distinct families of Floquet phases."
2510.01610,Higher moment theory and learnability of bosonic states,2025-10-02T02:48:04Z,"We present a sample- and time-efficient algorithm to learn any bosonic Fock state acted upon by an arbitrary Gaussian unitary. As a special case, this algorithm efficiently learns states produced in Fock state BosonSampling, thus resolving an open question put forth by Aaronson and Grewal (Aaronson, Grewal 2023). We further study a hierarchy of classes of states beyond Gaussian states that are specified by a finite number of their higher moments. Using the higher moments, we find a full spectrum of invariants under Gaussian unitaries, thereby providing necessary conditions for two states to be related by an arbitrary (including active, e.g. beyond linear optics) Gaussian unitary."
2510.01596,Limitations of strong coupling in non-Markovian quantum thermometry,2025-10-02T02:20:44Z,"We investigate quantum thermometry using a single-qubit probe embedded in a non-Markovian environment, employing the numerically exact hierarchical equations of motion (HEOM) to overcome the limitations of Born-Markov approximations. Through a systematic analysis of the dynamical and steady-state behavior of the quantum signal-to-noise ratio (QSNR) for temperature estimation, we identify several key findings that challenge the conventional expectation that strong coupling necessarily enhances thermometric performance. In non-equilibrium dynamical thermometry, weak system-environment coupling generally yields the optimal QSNR, whereas in the steady-state regime, strong coupling enhances sensitivity only in the ultra-low-temperature limit, while weak coupling significantly improves precision at moderately low temperatures. To optimize performance across coupling regimes, we develop a hybrid computational framework that integrates HEOM with quantum-enhanced particle swarm optimization, enabling precise quantum dynamical control under varying coupling strengths. Our results reveal fundamental constraints and opportunities in quantum thermometry, offering practical strategies for the design of high-performance quantum thermometers operating in realistic open quantum systems."
2510.01584,Directionality and quantum backfire in continuous-time quantum walks   from delocalized states: Exact results,2025-10-02T02:05:07Z,"We derive analytical results for continuous-time quantum walks from a new class of initial states with tunable delocalization. The dynamics are governed by a Hamiltonian with complex hopping amplitudes. We provide closed-form equations for key observables, revealing three notable findings: (1) the emergence of directed quantum transport from completely unbiased initial conditions; (2) a quantum backfire effect, where greater initial delocalization enhances short-time spreading but counterintuitively induces a comparatively smaller long-time spreading after a crossing time $t_{\mathrm{cross}}$; and (3) an exact characterization of survival probability, showing that the transition to an enhanced $t^{-3}$ decay is a fine-tuned effect. Our work establishes a comprehensive framework for controlling quantum transport through the interplay between intermediate initial delocalization and Hamiltonian phase."
2510.01563,"Quantum advantages in ground state preparation, combinatorial   optimization, and quantum state preparation",2025-10-02T01:17:22Z,"We show that for any quantum Hamiltonian with an inverse-polynomial gap, the ground state can be prepared in a polynomial circuit depth to inverse-polynomial precision, if the system size is sufficiently large. The resulting circuit is composed of a polynomial number of Pauli rotations without ancilla qubit. Extending this result, we prove that for sufficiently large qubit number, any quantum state can be approximately prepared with a constant (polynomial) number of Pauli rotations to constant (inverse-polynomial) precision. Our theoretical findings reveal exponential quantum advantages in the prominent applications: ground state preparation, combinatorial optimization, and quantum state preparation."
2510.01557,Design and Characterization of a Cryogenic Vacuum Chamber for Ion   Trapping Experiments,2025-10-02T01:01:43Z,"We present the design and characterization of a cryogenic vacuum chamber incorporating mechanical isolation from vibrations, a high numerical-aperture in-vacuum imaging objective, in-vacuum magnetic shielding, and an antenna for global radio-frequency manipulation of trapped ions. The cold shield near 4 K is mechanically referenced to an underlying optical table via thermally insulating supports and exhibits root-mean-square vibrations less than 7.61(4) nm. Using the in-vacuum objective, we can detect 397 nm photons from a trapped $^{40}\mathrm{Ca}^{+}$ ion with 1.77% efficiency and achieve 99.9963(4)% single-shot state-detection fidelity in 50 $\mu$s. To characterize the efficacy of the magnetic shields, we perform Ramsey experiments on the ground state qubit and obtain a coherence time of 24(2) ms, which extends to 0.25(1) s with a single spin-echo pulse. XY4 and XY32 dynamical decoupling sequences driven via the radio-frequency antenna extend the coherence to 0.72(2) s and 0.81(3) s, respectively."
2510.01543,Variational approach to open quantum systems with long-range competing   interactions,2025-10-02T00:29:00Z,"Competition between short- and long-range interactions underpins many emergent phenomena in nature. Despite rapid progress in their experimental control, computational methods capable of accurately simulating open quantum many-body systems with complex long-ranged interactions at scale remain scarce. Here, we address this limitation by introducing an efficient and scalable approach to dissipative quantum lattices in one and two dimensions, combining matrix product operators and time-dependent variational Monte Carlo. We showcase the versatility, effectiveness, and unique methodological advantages of our algorithm by simulating the non-equilibrium dynamics and steady states of spin-$\frac{1}{2}$ lattices with competing algebraically-decaying interactions for as many as $N=200$ sites, revealing the emergence of spatially-modulated magnetic order far from equilibrium. This approach offers promising prospects for advancing our understanding of the complex non-equilibrium properties of a diverse variety of experimentally-realizable quantum systems with long-ranged interactions, including Rydberg atoms, ultracold dipolar molecules, and trapped ions."
2510.01504,Robust Rydberg facilitation via rapid adiabatic passage,2025-10-01T22:48:29Z,"We propose and analyze a robust implementation of Rydberg antiblockade based on rapid adiabatic passage. Although Rydberg antiblockade offers key opportunities in quantum information processing and sensing, its sensitivity to position disorder and parameter imperfections has posed a central roadblock. By adiabatically sweeping across the interaction-shifted resonance, our approach is unaffected by realistic levels of disorder and parameter variations. As a straightforward application case, we show that it naturally gives rise to avalanche excitation growth in both one- and two-dimensional arrays. This avalanche process yields high gain with exceptionally low background, making it promising for rare-event detection. These results establish a practical route to robust Rydberg antiblockade dynamics, paving the way for future experimental and technological applications."
2510.01497,Anisotropic and non-additive interactions of a Rydberg impurity in a   quantum bath,2025-10-01T22:15:45Z,"We present a framework for treating anisotropic and non-additive impurity-bath interactions - features that are ubiquitous in realistic quantum impurity problems, but are often neglected in conventional approaches relying on additive, spherically symmetric pseudopotentials. To illustrate this, we focus on a Rydberg atom immersed in a Bose-Einstein condensate, where the internal-state degeneracy of the Rydberg impurity gives rise to configuration-dependent non-additive potentials. With increasing interaction strength, anisotropy-induced partial-wave mixing generates distinct polaron and molaron resonances, allowing for radially and angularly excited bound states to become accessible. This approach captures the anisotropy and non-additivity characteristic of a Rydberg impurity immersed in a quantum bath, and provides broad applicability to a host of quantum impurity problems beyond the Fr\""ohlich paradigm."
2510.02402,"Probability distributions over CSS codes: two-universality, QKD hashing,   collision bounds, security",2025-10-01T21:52:00Z,"We characterize novel probability distributions for CSS codes. Such classes of error correcting codes, originally introduced by Calderbank, Shor, and Steane, are of great significance in advancing the fidelity of Quantum computation, with implications for future near term applications. Within the context of Quantum key distribution, such codes, as examined by Ostrev in arXiv: 2109.06709 along with two-universal hashing protocols, have greatly simplified Quantum phases of computation for unconditional security. To further examine novel applications of two-universal hashing protocols, particularly through the structure of parity check matrices, we demonstrate how being able to efficiently compute functions of the parity check matrices relates to marginals of a suitably defined probability measure supported over random matrices. The security of the two-universal QKD hashing protocol will be shown to depend upon the computation of purified states of random matrices, which relates to probabilistic collision bounds between two hashing functions. Central to our approach are the introduction of novel real, simulator, and ideal, isometries, hence allowing for efficient computations of functions of the two parity check matrices. As a result of being able to perform such computations involving parity check matrices, the security of the two-universal hashing protocol is a factor of $2^{ \frac{5}{2} ( 5 - \frac{3}{2} ) + \mathrm{log}_2 \sqrt{C}}$ less secure, for some strictly positive constant $C$."
2510.01477,Emission of pairs of Minkowski photons through the lens of the Unruh   effect,2025-10-01T21:40:26Z,"We discuss the emission of pairs of photons by charges with generic worldlines in the Minkowski vacuum from the viewpoint of inertial observers and interpret them from the perspective of Rindler observers. We show that the emission of pairs of Minkowski photons corresponds, in general, to three distinct processes according to Rindler observers: scattering, and emission and absorption of pairs of Rindler photons. In the special case of uniformly accelerated charges, the radiation observed in the inertial frame can be fully described by the scattering channel in the Rindler frame. Therefore, the emission of pairs of Minkowski photons -- commonly referred to as Unruh radiation -- can be seen as further evidence supporting the Unruh effect."
2510.01464,Isogeny Graphs in Superposition and Quantum Onion Routing,2025-10-01T21:15:22Z,"Onion routing provides anonymity by layering encryption so that no relay can link sender to destination. A quantum analogue faces a core obstacle: layered quantum encryption generally requires symmetric encryption schemes, whereas classically one would rely on public-key encryption. We propose a symmetric-encryption-based quantum onion routing (QOR) scheme by instantiating each layer with the abelian ideal class group action from the Theory of Complex Multiplication. Session keys are established locally via a Diffie-Hellman key exchange between neighbors in the chain of communication. Furthermore, we propose a novel ''non-local'' key exchange between the sender and receiver. The underlying problem remains hard even for quantum adversaries and underpins the security of current post-quantum schemes. We connect our construction to isogeny graphs and their association schemes, using the Bose-Mesner algebra to formalize commutativity and guide implementation. We give two implementation paths: (i) a universal quantum oracle evaluating the class group action with polynomially many quantum resources, and (ii) an intrinsically quantum approach via continuous-time quantum walks (CTQWs), outlined here and developed in a companion paper. A small Qiskit example illustrates the mechanics (by design, not the efficiency) of the QOR."
2510.01455,"Visualizing the state space of quantum trits, quadits, and pairs of   qubits via toric geometry",2025-10-01T20:50:50Z,We propose some new uses of toric variety structures in the study of quantum computation for various radices.
